,scene,obj,class,attribute,vel_x,vel_y,vel_z,omega_z,acc_x,acc_y,acc_z,dp_x,dp_y,dp_z
911,NuScenes-v1.0-mini-scene-0061-megvii,b4db,human.pedestrian.adult,pedestrian.moving,1.0768858899772635,0.056437725834927156,0.14701280585772064,0.04072508851781631,-6.59624791091791,-3.216690751331182,-4.833509693672102,0,0,0
912,NuScenes-v1.0-mini-scene-0061-megvii,b4db,human.pedestrian.adult,pedestrian.moving,1.0583650873236774,-0.0855447240896903,-0.2868997437812565,0.08143385269038639,6.522224528886588,2.6492196039358524,3.0992611823695055,0,0,0
913,NuScenes-v1.0-mini-scene-0061-megvii,b4db,human.pedestrian.adult,pedestrian.moving,1.087932717171047,-0.009048030940626055,0.1471838853866587,-0.05089946451646199,-6.404194049320331,-2.3438538568595773,-1.3664507005341504,0,0,0
914,NuScenes-v1.0-mini-scene-0061-megvii,b4db,human.pedestrian.adult,pedestrian.moving,1.2993662044989218,-0.05312177351592917,-0.055256869358104546,-1.9835001907608785e-07,7.249257074475221,2.1676987420700895,0.5573300698274434,0,0,0
915,NuScenes-v1.0-mini-scene-0061-megvii,b4db,human.pedestrian.adult,pedestrian.moving,1.1003709434957962,0.0003774547185265112,0.14738158233080662,0.13237992946124155,-8.046317131120482,-1.9534117400979005,0.25432250404533185,0,0,0
916,NuScenes-v1.0-mini-scene-0061-megvii,b4db,human.pedestrian.adult,pedestrian.moving,1.290325993067797,-0.06580554813221991,-0.051250437232059715,0.0,8.807175315814051,1.688318079676405,-1.0499359829559594,0,0,0
917,NuScenes-v1.0-mini-scene-0061-megvii,b4db,human.pedestrian.adult,pedestrian.moving,1.3257012833482,-0.04156867522121227,0.1432693925527506,0.0,-8.665645000345839,-1.5913506133498274,1.8281756145193049,0,0,0
918,NuScenes-v1.0-mini-scene-0061-megvii,b4db,human.pedestrian.adult,pedestrian.moving,1.5805552586275742,-0.08348089786227823,-0.040944174856147,0.0,9.799470587359172,1.4048863826587155,-2.647727500944667,0,0,0
919,NuScenes-v1.0-mini-scene-0061-megvii,b4db,human.pedestrian.adult,pedestrian.moving,1.0960774880742734,-0.0031785651652664576,-0.06307869165112594,0.0,-11.737807758590213,-1.083606427490875,2.5591699668767025,0,0,0
920,NuScenes-v1.0-mini-scene-0061-megvii,b4db,human.pedestrian.adult,pedestrian.moving,1.3324685081749201,-0.07673655001765434,-0.03507156517314588,0.0,12.597135141324655,0.8162088310191071,-2.457358609220273,0,0,0
921,NuScenes-v1.0-mini-scene-0061-megvii,b4db,human.pedestrian.adult,pedestrian.moving,1.3374040555694386,-0.011119794389635338,-0.07283196155614317,0.0,-12.577410586872503,-0.5539762626932851,2.3064519447602243,0,0,0
922,NuScenes-v1.0-mini-scene-0061-megvii,b4db,human.pedestrian.adult,pedestrian.moving,0.8917637687563412,-0.06223446932115005,-0.01392362624546266,0.0,11.09041885492841,0.38341919850207146,-2.1098893579797564,0,0,0
923,NuScenes-v1.0-mini-scene-0061-megvii,b4db,human.pedestrian.adult,pedestrian.moving,1.7849494060734135,-0.024427597671418253,-0.09410336566726553,0.0,-7.516783387557426,-0.23215391635573296,1.7890902445692463,0,0,0
924,NuScenes-v1.0-mini-scene-0061-megvii,b4db,human.pedestrian.adult,pedestrian.moving,0.8862813848911765,-0.06721234079796357,0.08611031762860294,0.0,3.9252350554976583,0.061163662789573574,-1.0688619306651386,0,0,0
925,NuScenes-v1.0-mini-scene-0061-megvii,b4db,human.pedestrian.adult,pedestrian.moving,2.4556299098050625,-0.042758492144311926,-0.34123145184748593,0.0,3.9252350554976583,0.061163662789573574,-1.0688619306651386,0,0,0
926,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.4611193551186825,0.28460261394992287,0.0123872602117416,-1.8648377082142664,-8.46545998111402,-1.4878942938531237,3.411885531829715,0,0,0
927,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,0.8710959127019128,-0.01545680085379149,0.3876959174813746,1.8648377082142664,6.104875443558693,0.2874070521390544,-1.9103387296680006,0,0,0
928,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.2446924822246515,0.2582543249873328,-0.02419251519226615,-1.8648377082142664,-4.746839202508144,0.7075422027372548,0.41311026326403394,0,0,0
929,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.090284601295891,0.011210211316917566,0.02419251519226615,1.8648377082142664,4.128347692849229,-1.6970945876110486,-0.21930065777356833,0,0,0
930,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.237780690319481,0.2522188744103746,-0.02419251519226615,-1.8648377082142664,-3.5388869827771248,2.660273602194117,0.02593231454403891,0,0,0
931,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.3218041213986025,0.041506555120275866,0.024192515192266104,1.8648377082142664,3.908379957740124,-3.586880867761948,0.18684082017383508,0,0,0
932,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,0.9815223683828248,-0.19272240391591547,0.07667006913635352,-2.0253857394281907,-5.281247838101903,2.64188334244224,0.02488004822797353,0,0,0
933,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.0773872175769348,0.17422697287166963,0.07237045915935233,1.9275434911931884,5.629729491001374,-1.3079728796568355,-0.04050971023865021,0,0,0
934,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.202564496007713,-0.17642608069806057,0.09585759887792901,-1.996279139533982,-5.128340670506092,-0.09654336431645952,0.13458580318404179,0,0,0
935,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.066800475935608,0.0019146603520639649,0.07218206426201218,2.0497316501913803,4.585156380043217,0.8100747464638507,-0.22931029988682,0,0,0
936,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.4574032141505733,0.027780980315380017,-0.1833997003929792,-2.0910427908871396,-2.8474798516211552,-0.6950031079947602,-0.9076976882375556,0,0,0
937,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,0.8116892979904484,0.04331994044922089,0.08326352124004026,2.0503105298662003,0.2611068760149138,0.7572435918272669,1.9758031336353115,0,0,0
938,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.4580526206190523,0.052520351531701204,0.416878616627968,-2.0910365324585767,2.325081396136599,-0.720431485682817,-0.6409633973764499,0,0,0
939,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,0.6986980138500309,0.0914881469539137,-0.3168564387826335,2.0910365324585767,-5.36317345717359,0.8763372362412625,-2.2946277307689598,0,0,0
940,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.2581053736032952,0.03693768204938492,0.4077318561855957,-2.0910365324585767,7.3966285498082796,-1.0746290869502515,4.928518280790517,0,0,0
941,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,0.8882870253427103,0.10709012451050619,-0.3079286878431313,2.0910365324585767,-8.872990264511609,1.3546865279335443,-7.78552587086086,0,0,0
942,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.4643962570102147,0.03632917993633813,0.14006436233488812,-2.0910365324585767,11.175566159581559,-1.6375017239637566,9.576050899444523,0,0,0
943,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,0.8797742825748175,0.10724933485101769,0.4906529412750092,2.0910365324585767,-13.509307902284016,1.9206065902889649,-8.176542778017062,0,0,0
944,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,0.881131117974729,0.034506280620716936,-0.25484016102785073,-2.0910365324585767,13.514730938351658,-2.211347977775694,5.196935979557458,0,0,0
945,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,0.9417821993044538,0.08777374603973037,0.4871546546111882,2.121585701176552,-13.271797744482747,2.424706671797867,-2.2249333961670255,0,0,0
946,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,0.8823506667824428,0.00937447728621757,-0.25483772062254917,-2.091036486685498,13.033746857969648,-2.738732150138684,-0.7470906324062393,0,0,0
947,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.6181155431736285,0.009950076803159092,-0.05322573849454738,2.739009039246226,-10.090080975918582,2.741035022583556,1.5537047182998318,0,0,0
948,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.1220276800544804,0.18263338779450258,-0.2893412946636454,-2.639419066950259,7.8830245154703436,-1.9727803534635802,-2.604164530758853,0,0,0
949,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.2189339021118382,0.06534992321498127,-0.22277127891062012,2.7752681263492454,-7.495314400055088,1.5035433465610422,2.8705031408382364,0,0,0
950,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,0.9142824473606461,0.17278526047687187,-0.23889844763317492,-2.6413708371975977,6.387847047250741,-1.1129949782552357,-2.9291285390592408,0,0,0
951,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.4250849456805583,0.057710642968921186,-0.26864777068607487,2.777198279971649,-4.346462194256281,0.6531076795096097,2.810237543680839,0,0,0
952,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,0.7773147912366408,0.17108373968128154,0.25863751055512024,-2.7441307772626446,2.185012943905553,-0.27480961619541316,-1.0508166008648836,0,0,0
953,NuScenes-v1.0-mini-scene-0061-megvii,58ce,human.pedestrian.adult,pedestrian.moving,1.8695482866043613,0.03371326391592058,-0.2666395099560633,-2.7441307772626446,2.185012943905553,-0.27480961619541316,-1.0508166008648836,0,0,0
954,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.26406782727118,-0.16507575192337112,-0.11816657235248937,0.05335156164393284,18.990987321942143,-5.555610731430556,12.874851439112462,0,0,0
955,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.3450650707768343,-0.1534124466304314,0.2341906938834932,-0.03153429803739849,-18.666930976280888,5.602273653870599,-11.465129291522947,0,0,0
956,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.0278943257712625,-0.1353259103392516,-0.12877470721965217,0.05303799374538132,17.514004527119923,-5.536528479095906,10.145737709380706,0,0,0
957,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.5876359273001102,-0.18704005937153556,0.24493622483275843,-0.031217044514125103,-15.271920599368848,5.329383857245546,-8.648812570904285,0,0,0
958,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.0232591434572962,-0.07793277456555686,-0.12504273193251703,0.05303089148709583,13.016417135144867,-4.893342074703872,7.17021025669841,0,0,0
959,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.8497022095691986,-0.26054040076224766,0.25257021011698605,-0.03093255441127374,-9.382134373617555,4.090325175872276,-5.509657628098704,0,0,0
960,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,0.7789816010886649,-0.06944256784105206,-0.13556961229578726,0.05277582396418756,5.062308467007195,-3.3193403243510518,3.943706205322549,0,0,0
961,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.5865499559374865,-0.26694644734674855,0.24098852255372544,-0.03127203314330673,-2.1266886074568974,2.601387091619823,-2.5748666113709175,0,0,0
962,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,0.7222017294514463,0.1490036311638795,-0.12483105390893645,0.07200426919711012,-1.3353976689648768,-0.9353281880889295,1.10960192231534,0,0,0
963,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.5765610721445185,-0.2563928276939646,0.24085844036270634,-0.03127854679147246,4.7536418629316755,-0.6866404877348136,0.3535013974756687,0,0,0
964,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,0.9855883624902568,0.09534705772824259,-0.10739727700554506,0.07258968748723182,-7.382705374358057,2.2514276313202224,-1.9027885036673178,0,0,0
965,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.2333460503386564,-0.0464012586233104,0.3557350013048331,-0.08022698642865889,8.375085703034268,-2.819193023352485,3.7578403753631897,0,0,0
966,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,0.9785702980508934,0.10251267941703578,-0.10366336381935667,0.07259086094258871,-9.394478418443324,3.415018105991228,-5.595956219093431,0,0,0
967,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.2335658172191413,-0.03564109881213513,0.35171836487578434,-0.08022691828918616,10.414686705163716,-3.9677557770329472,7.417887109295874,0,0,0
968,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,0.7754165968532917,0.10366027760111475,-0.12271231302031778,0.07270063051302555,-12.080066770507257,4.4741186060874,-9.142450544599027,0,0,0
969,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.9402216530934373,-0.10104278314173729,0.4221218180477104,-0.042165973942396295,16.73011617507081,-5.2913191673488615,11.317497444667133,0,0,0
970,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.3738488179565544,-0.006438450894529919,-0.12236409392584767,0.026896106291370625,-18.99377793593853,5.669430891702081,-13.493682215195278,0,0,0
971,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.3358319493904076,0.1304744459626629,-0.24089713790010567,-0.04216330037833371,18.84201909521871,-5.122890808567976,13.020512329852762,0,0,0
972,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.3771070809056456,0.01773729100424254,-0.12281409943025724,0.026893401518389926,-18.67704954407167,4.672299928095097,-12.548554878978067,0,0,0
973,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,0.5640560051610756,0.02539492986117025,-0.04140821499934344,-0.11854090767231318,15.420436631675335,-4.641627850628007,12.874619824086194,0,0,0
974,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.5482740991821886,0.0817433376555211,0.2096377189221506,0.1592731936603875,-11.478186114793841,4.867329390868095,-11.869064278242128,0,0,0
975,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,0.5547043137357335,0.07343966641094828,-0.03760228071390161,-0.1185476460246968,7.503088128055308,-4.9005509192703585,10.87990051824223,0,0,0
976,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.7920490819090005,0.01480985323274809,0.2244570260729164,0.15985904194006073,-1.998237138095199,4.639711423749902,-9.71401896970388,0,0,0
977,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,0.5854473719083573,0.11022891285215575,-0.3524851694664827,-0.18167634270006827,-2.8292308852449475,-4.257951266017627,7.4057427778189675,0,0,0
978,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.574465965488613,0.012248110013080668,0.23252374445903978,0.1601724954059054,6.424506032055383,3.9017719711100898,-5.279121476104964,0,0,0
979,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,0.8053446521675921,0.0661857813397957,-0.36040940576782726,-0.18198632454520647,-9.498243150203564,-3.6862140096390594,2.9095074752091694,0,0,0
980,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.1767548809135606,0.03219913413678044,0.25029654432732834,0.16078920742405112,10.737547485218384,3.572808949812006,-0.871732333884428,0,0,0
981,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.1975437200374675,0.11274105786189692,-0.3783285347424144,-0.18260660181081745,-10.654371346110484,-3.2505607371124228,-1.6433964191824382,0,0,0
982,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.176578263107626,0.06295400955704376,0.24644324210448093,0.16079269687842723,10.570582393914115,3.051585602710468,4.14031183195137,0,0,0
983,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.789903684451188,0.16443314624102578,0.4688964087445434,-0.18323382826239643,-7.502498528454434,-2.54394888799732,-3.027517632269117,0,0,0
984,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,0.6079938918553637,-0.30654164010588514,-0.1011957027895469,-0.030544144082011553,2.778704342447812,0.6615819159672847,0.7490038075902027,0,0,0
985,NuScenes-v1.0-mini-scene-0061-megvii,cf04,human.pedestrian.adult,pedestrian.moving,1.997065165309056,0.024182438907522766,0.2732304846019704,-0.030544144082011553,2.778704342447812,0.6615819159672847,0.7490038075902027,0,0,0
986,NuScenes-v1.0-mini-scene-0061-megvii,62bf,movable_object.trafficcone,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07499999999999996
987,NuScenes-v1.0-mini-scene-0061-megvii,62bf,movable_object.trafficcone,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999993
988,NuScenes-v1.0-mini-scene-0061-megvii,62bf,movable_object.trafficcone,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000022
989,NuScenes-v1.0-mini-scene-0061-megvii,62bf,movable_object.trafficcone,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,NuScenes-v1.0-mini-scene-0061-megvii,62bf,movable_object.trafficcone,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025000000000000022
991,NuScenes-v1.0-mini-scene-0061-megvii,62bf,movable_object.trafficcone,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044
992,NuScenes-v1.0-mini-scene-0061-megvii,62bf,movable_object.trafficcone,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07500000000000007
993,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.334631136930771,-0.04420008229797267,0.3230398188427657,0.19823353659941567,-5.656542710650018,4.50187431925199,-18.446641890113476,0,0,0
994,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,0.9422699286230324,0.12947593087638104,-0.3230398188427657,-0.19823353659941567,4.08677152041731,-3.807025806853321,15.86178594523303,0,0,0
995,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.1268892881319863,-0.0926354645591383,0.3230398188427657,0.19823353659941567,-3.4156738673179023,2.999643327573393,-13.513264480748981,0,0,0
996,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.1531887380583399,0.13323124715759171,-0.3230398188427657,-0.19823353659941567,3.5210181437260095,-2.094918499597628,10.925347542387712,0,0,0
997,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.1665689617657826,-0.1101199757493034,0.3230398188427657,0.19823353659941567,-3.467544751856945,1.122377562402532,-8.343322727259688,0,0,0
998,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.3870351167314798,0.03722508756673799,-0.103164856455749,-0.19823353659941567,4.437044502470803,-0.4744277573119877,6.469087988251054,0,0,0
999,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,0.9557792165892182,-0.10410279593878745,0.30489002511298907,0.19823353659941567,-6.176947886283353,-0.09576006541046926,-4.822789192133781,0,0,0
1000,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.1551239630063925,0.04384519667485238,-0.3048900251129891,-0.19823353659941567,6.901592918453819,0.6335709673476893,2.6061564889664237,0,0,0
1001,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.3223666136481202,0.04644122059525411,0.3048900251129891,0.07603682843800463,-6.231714196109407,-0.6231727753775104,-0.1637252108856615,0,0,0
1002,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.1565998438259608,0.0408529188149078,-0.02482391987975386,-0.1523975579485759,5.568490573235315,0.6008142908848025,-1.15544193790295,0,0,0
1003,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.604292462772046,-0.038928381596321844,0.336233301046462,0.19887259123130452,-3.576837981536692,-0.9557377964524642,2.761679162680158,0,0,0
1004,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,0.8847434276440774,-0.01154146543377095,-0.05985744658434961,-0.04612661240278193,0.6947223379007474,1.0654346421844527,-4.348199725303377,0,0,0
1005,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.236105632118151,-0.019378817747213683,0.059857446584349716,0.04612661240278193,0.7111260149926877,-1.096792963314613,4.827195426135645,0,0,0
1006,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,0.8792242703890332,-0.009807995848753852,-0.05985744658434939,-0.04612661240278193,-2.138968056294881,1.1350847413167637,-5.306161199545836,0,0,0
1007,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.3527403192453404,0.02400999248627029,0.059857446584349244,0.04612661240278193,3.860206799767626,-1.0121557890898099,5.7413268349881,0,0,0
1008,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,0.618436034379497,-0.09035361766019863,-0.05985744658434903,-0.16826523868529453,-6.791642566049969,0.5556017636618102,-6.219243860428728,0,0,0
1009,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.7249148072632516,-0.00649001762952897,0.29566685622688155,0.10718576808119362,11.213983349367117,-0.22041827190368032,7.640192605504816,0,0,0
1010,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,0.6183433186575921,-0.06862349520394972,-0.06413771945869136,-0.10718576808119362,-15.631285789525043,-0.027611218220653207,-9.076489895396637,0,0,0
1011,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.4137066956248234,0.03337440793733091,0.29595367292199887,0.04610617264141581,18.81021543748117,0.43527916939227607,10.51571281709767,0,0,0
1012,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,0.6387973730740397,-0.03221875069968837,-0.0596337570354997,-0.04610617264141581,-21.91405452095345,-0.6980074699317699,-11.939990639773132,0,0,0
1013,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.4165719123043214,-0.03322911554776512,0.2919506910241379,0.04610617264141581,25.029402732822504,0.6939604895228891,13.348249622726629,0,0,0
1014,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.3318967386339813,0.04260395460596345,-0.05990289065022044,-0.015562011914648895,-25.368173212072193,-0.39056571150954983,-14.755953927575238,0,0,0
1015,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.0342584691014869,-0.0416794141092947,-0.5318038029866591,-0.03607723297955445,24.044003615343815,0.015595535335990651,12.656503336877336,0,0,0
1016,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.0928894351799499,0.09097587047556979,-0.0003131679928508,0.046258640000890416,-23.809428186206414,0.5151422708123026,-10.530073360960932,0,0,0
1017,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,0.8300575459266809,-0.06494761105930986,-0.48680292143131043,0.054092647371864366,22.853983096139125,-1.0819544840561162,8.761588389021627,0,0,0
1018,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.4769697682431357,0.0019882668924753005,0.2869815756363302,0.0273456480815284,-20.268645678649218,1.3494588283420015,-5.669215197834669,0,0,0
1019,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,0.44399121730266394,-0.016355304829864917,-0.4538192444855719,0.05179025583745478,16.821851010445698,-1.4106668032324836,3.1973455596197784,0,0,0
1020,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,1.8614387177142107,-0.06435000757450665,0.2537692594620009,0.02966134987313663,-11.150643985865132,1.218640011926957,-0.3662841672685169,0,0,0
1021,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,0.3589368988272382,0.10087860930262221,0.2457962429544146,0.03141758393755722,5.145859377594333,-0.5582998758966173,0.33441981528942316,0,0,0
1022,NuScenes-v1.0-mini-scene-0061-megvii,da62,human.pedestrian.adult,pedestrian.moving,2.4163033264329576,-0.12233530637634021,0.3795006546408865,0.03141758393755722,5.145859377594333,-0.5582998758966173,0.33441981528942316,0,0,0
1023,NuScenes-v1.0-mini-scene-0061-megvii,e2f6,human.pedestrian.adult,pedestrian.standing,-0.026248389345090783,-0.2468940633001869,0.17906606880399362,0.0,-1.1018522508090296,18.24602529194123,-9.368834303170207,0,0,0
1024,NuScenes-v1.0-mini-scene-0061-megvii,e2f6,human.pedestrian.adult,pedestrian.standing,-0.020558257453311066,0.24546244261493846,-0.09904943326537029,0.0,1.1246175112965915,-16.2761897374972,8.256140964833932,0,0,0
1025,NuScenes-v1.0-mini-scene-0061-megvii,e2f6,human.pedestrian.adult,pedestrian.standing,-0.021968837685040876,-0.24676316961010508,0.17175011372319196,0.0,-1.1297450184309468,14.486932890120775,-7.271775398147016,0,0,0
1026,NuScenes-v1.0-mini-scene-0061-megvii,e2f6,human.pedestrian.adult,pedestrian.standing,-0.02637655721691652,0.24905065333927182,-0.0916387222658776,0.0,1.11208959118834,-12.500916127108523,6.216753090876681,0,0,0
1027,NuScenes-v1.0-mini-scene-0061-megvii,e2f6,human.pedestrian.adult,pedestrian.standing,-0.020378823401526552,-0.25048070600432804,0.1715677175327052,0.0,-1.0881199493012401,10.504564144278197,-5.164861776833708,0,0,0
1028,NuScenes-v1.0-mini-scene-0061-megvii,e2f6,human.pedestrian.adult,pedestrian.standing,-0.03106852693998315,0.24890714549555842,-0.08361773257789827,0.0,1.04111198603231,-8.308506442976784,4.0426839519380495,0,0,0
